precio_alquiler,expensas,direccion,superficie,ambientes,habitaciones,banos,descripcion,url,scraped_at,pagina,moneda_original,precio_alquiler_original,barrio,precio_por_m2,costo_total,categoria_tamano
1000000,250000.0,Granaderos 444,86.0,3,2.0,1.0,"Departamento moderno de 3 ambientes contrafrente con dependencia, cochera y baulera, cocina completa a gas con patio, balcón, baño completo y toilette. Edificio con amenities ( sum, parrilla y pileta) Departamento en primer piso, se entrega recien pintado. ( disponible para junio)",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-3-ambientes-con-cochera-y-baulera-56184964.html,2025-05-28 02:36:14.746552,12,ARS,1000000,Flores,11627.906976744185,1250000.0,Grande
380000,90000.0,Coronel Ramón Lorenzo Falcón 2973,24.0,1,0.0,1.0,"1 amb C/balcon, equipado con Heladera bajo mesada, Horno eléctrico, Anafe, Placar empotrado, Aire frio/calor, Caldera central (incluido en las exp. ) El edif. C/ Laundry, Gym, Sauna, Jacuzzi, Sum. alquiler $Ver datos x mes. venta uss Ver datos",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-excelente-monoambiente-56271381.html,2025-05-28 02:36:20.327961,12,ARS,380000,Flores,15833.333333333334,470000.0,Muy pequeño
490000,55000.0,Av. Nazca & Avenida Avellaneda,50.0,2,1.0,1.0,"Alquilo 2 ambientes, luminoso. Dueño directo. $ 490. 000 x mes. Ajuste x inflacion trimestral ipc. Expensas $ 55. 000. Requisitos: - Garantia propiedad familiar caba. - Recibo de sueldo. - Tramite reincidencia",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-2-ambientes-flores-56203909.html,2025-05-28 02:36:23.795346,12,ARS,490000,Flores,9800.0,545000.0,Pequeño
500000,83000.0,Calle Doctor Juan F. Aranguren 2302,50.0,2,1.0,1.0,"Se alquila depto de 2 ambientes en un tercer piso al contrafrente. Cuenta con cocina con barra pasa platos, living comedor amplio, baño completo, bañera y bidet, placard sobre pasillo y habitación con piso de parquet con aire acondicionado. Mucha luz y buena ventilacion. Requisitos, seguro de caucion o garantia preferentemente familiar, recibo de sueldo o ingresos, un mes de adelanto, un mes de deposito y un mes y medio de comisión que incluye gastos de informes de dominio y confección de contrato. Contrato a 2 años con reajuste cuatrimestral por ipc.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-se-alquila-departamento-2-ambientes-en-flores-norte-55915398.html,2025-05-28 02:36:28.218149,12,ARS,500000,Flores,10000.0,583000.0,Pequeño
430000,95000.0,General José Gervasio Artigas 350,38.0,1,0.0,,"Se Alquila impecable monoambiente a estrenar al contrafrente sobre la calle artigas entre Bogota y Bacacay. Se aclara que momentaneamente las expensas incluyen Agua y Electricidad. La unidad cuenta con: - Super Luminoso. - Amplio Balcon. - Amplio sum. - Acabados de primera. - Cocina con mesada de piedra sintética. - Unidad de Aire Acondicionado (Frio-Calor) Inverter Samsung. - Agua caliente central. - Anafe y horno eléctrico marca domeq. - Carpintería de aluminio anodizado. - Iluminación led. - Puerta Baño con accesibilidad para personas con movilidad reducida. - Interiores de placard de optima calidad. - Doble cortina roller (Sunscreen & BlackOut) - Mampara de Baño. - Baño Completo. - Extractor de Baño. - Extractor de Cocina de alta potencia. - Espacio para Lavarropa. - Posibilidad de hacer factura. Requisitos: - Sistemas de Fianza, Garantías o Caución. - Recibos de Sueldo. - Primer Mes Adelantado. - Un mes de deposito. - No se aceptan mascotas. - Contrato a 24 meses. - Reajuste Trimestral por ipc",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-luminoso-dpto-a-estrenar-con-sum-en-flores-55910402.html,2025-05-28 02:36:31.304183,12,ARS,430000,Flores,11315.78947368421,525000.0,Pequeño
400000,85000.0,Avenida Lafuente 100,37.0,1,1.0,1.0,"Dueño directo. Excelente Departamento ubicado en Flores! Impecable! Muy Luminoso, de 1 Ambiente Divisible, al frente con Balcón. El departamento cuenta con Cocina integrada, Barra desayunador, espacio para Heladera y Lavarropas. Agua caliente central, Cocina a gas y Baño completo con Bañera. Excelente ubicación (subte A y líneas de colectivo) -requisitos: -ingresos comprobables. -garantia propietaria de caba O seguro de caucion. - 1 mes de adelanto. -1 mes de deposito. - contrato 24 meses (2 años) - ajuste C/3 meses con indice ipc. Sólo atendemos consultas por wsp.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-monoambiente-luminoso-dueno-directo-56321478.html,2025-05-28 02:36:35.049317,12,ARS,400000,Flores,10810.81081081081,485000.0,Pequeño
480000,10000.0,Avenida Coronel Esteban Bonorino & Avenida Rivadavia,60.0,2,1.0,1.0,"Alquilo hermoso departamento 2 ambientes al frente con balcón, con cerramiento. Excelente iluminación y ventilación. Muy grande, todos los ambientes cuentan con ventanas y ventanales. Muy buena ubicación. Zona tranquila y comercial.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-hermoso-todo-luz-2-ambientes-grande-56227952.html,2025-05-28 02:36:40.787280,12,ARS,480000,Flores,8000.0,490000.0,Mediano
600000,100000.0,Méndez de Andes 1955,50.0,2,1.0,1.0,"A solo 5 cuadras de Av. Rivadavia y de la estación de subte Carabobo, este impecable departamento de 2 ambientes a estrenar de Categoría es una oportunidad única. Con aire acondicionado, caldera dual y calefacción individual, asegura el máximo confort en cualquier estación. El edificio ofrece amenities de primer nivel: pileta y un sum completamente equipado y con parrilla, ideal para disfrutar con familia y amigos. Una inversión segura en un barrio con todo al alcance de la mano.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-depto-2-ambientes-de-categoria-54388896.html,2025-05-28 02:36:43.920418,12,ARS,600000,Flores,12000.0,700000.0,Pequeño
800000,170000.0,Caracas,104.0,4,3.0,1.0,"Dueño Alquila Departamento de 4 Ambientes Al Frente Muy Luminoso, Vista Libre. Departamento de 4 ambientes muy luminoso, al frente, baño completo con vanitory de roble y mesada de marmol travertino, toillete de recepcion, ambos con revestimiento de venecita, grandes espejos. Cocina con lavadero integrado tambien en venecita con muebles de cocina de roble y mesada de granito gris mara, con anafe y horno. Agua caliente por caldera propia. Living comedor y 2 dormitorios alfombrados y un dormitorio con piso de parquet. Todos los dormitorios con placares. Pintura nueva en paredes.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-de-4-ambientes-con-balcon-al-frente.-todo-56103158.html,2025-05-28 02:36:49.867205,12,ARS,800000,Flores,7692.307692307692,970000.0,Grande
650000,145000.0,Yerbal 2100,60.0,3,2.0,1.0,"Alquiler Dpto 3 Ambientes / Balcon a la Calle. Excelente Ubicación. Distribución: Posee Living - Comedor - Cocina Independiente - 1 Baño Completo - 2 Dormitorios C/U con Placard, Ventilador de Techo y Estufa. --Balcon al Frente hacia la calle Gavilán Todo Luz-- Servicios: Luz, Agua y Gas. Expensas Mensuales: $ 145. 000. **Ubicación: Se encuentra a 2 Cuadras de la Plaza San Jose de Flores y Tren Sarmiento ; 1 Cuadra de Zona Comercial Av. Rivadavia Altura 6700 ; Varios Medios de Transporte, a 2 Cuadras de Av. Boyaca y subte Linea ""A"" y a 15' Min del Obelisco. Requisitos: Ingresos Comprobables ( Recibos de Sueldo) + Seguro de Caución. *Visitas/Contacto Previo* Vía Whats App*. Esta Propiedad se ajusta a la ley 5859 art 4. Aviso Legal: Se deja constancia que las medidas, supercie, Mtrs2 del mismo son aproximadas y está sujeto a verificacion y/o ajuste de acuerdo a titulo de propiedad y reglamento.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-3-ambientes-c-balcon-a-mtrs-de-av-rivadavia-56276834.html,2025-05-28 02:36:55.179401,12,ARS,650000,Flores,10833.333333333334,795000.0,Mediano
950000,98000.0,Avenida San Pedrito,62.0,3,2.0,2.0,Alquiler departamento 3 ambientes (con baulera) ubicado en Flores (en Av. San Pedrito casi esquina Av. Directorio). Dueño directo. Piso 7 contrafrente. Palier privado con doble acceso a living o cocina. 2 habitaciones y 2 baños (habitación principal con baño en suite). Amplio living comedor con gran luz natural y acceso a balcón. Calefacción individual con losa radiante con termostato. Aire acondicionado en comedor y habitación principal. Parrilla en cocina. Expensas mayo: $Ver datos. Disponibilidad a partir de julio,https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-semipiso-3-ambientes-56197181.html,2025-05-28 02:36:59.409834,12,ARS,950000,Flores,15322.58064516129,1048000.0,Mediano
390000,105600.0,Quirno 348,36.0,1,1.0,1.0,"Hermoso Mono Ambiente en Alquiler. Luminoso, con Aire Acondicionado Frio/Calor. Cocina Integrada, Anafe Eléctrico y Horno Eléctrico, Termotanque Eléctrico, Baño Completo, Pisos de Porcelanato. Varias Líneas de colectivo, Subte Linea A a 4 cuadras. Requisitos: Demostración de ingresos, garantía propietaria Caba o Seguro de Caución de Finaer",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-mono-ambiente-quirno-348-contrafrente-56060259.html,2025-05-28 02:37:05.082773,12,ARS,390000,Flores,10833.333333333334,495600.0,Pequeño
450000,108268.0,José Bonifacio 1969,38.0,1,0.0,1.0,"Alquiler de excelente monoamb. 38 M2 semi- nuevo al frente en inmejorable ubicación. Estado impecable! Cerca de subte linea ""A"" estacion carabobo Y medios de transporte Y en zona con excelentes servicios/ gastronomia. Edificio con piscina Y mini gimnasio. Requisitos: ingresos demostrables acordes. Garantia: finaer O inmueble en caba libre de gravamenes Y restricciones (osea no bien de familia, no usufructo, no hipoteca, etc). Mes de adelanto, mes de deposito. Contactarse con juan alberto cel 11 Ver datos",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-excel.-monoamb.-38-m-sup2--al-frente-c-estrenar.-56189389.html,2025-05-28 02:37:10.123051,12,ARS,450000,Flores,11842.105263157895,558268.0,Pequeño
950000,240000.0,Avenida Juan Bautista Alberdi 2277,75.0,3,2.0,2.0,"Se alquila depto en torre full amenites (pileta -sum- 2 quinchos con parrilla- gimnasio) expensas bajisimas, super comodo y amplio, muy luminoso con enorme balcon.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-de-3-amb-full-amenities-inmejorable-55951998.html,2025-05-28 02:37:13.641064,12,USD,950,Flores,12666.666666666666,1190000.0,Mediano
490000,78000.0,Boyaca 300,35.0,1,1.0,1.0,"Ambiente amplio divisible con placard Cocina amplia con lavadero Baño completo Luminoso. Excelente ubicación cerca de subte, medios fe transporte y comercios Muy buen estado",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-1-ambiente-amplio-y-divisible-c-cocina-independiente-y-56013871.html,2025-05-28 02:38:22.293808,13,ARS,490000,Flores,14000.0,568000.0,Pequeño
800000,170000.0,Caracas 200,104.0,4,3.0,1.0,"Departamento de 4 ambientes muy luminoso, al frente, baño completo con vanitory de roble y mesada de marmol travertino, toillete de recepcion, ambos con revestimiento de venecita, grandes espejos. Cocina con lavadero integrado tambien en venecita con muebles de cocina de roble y mesada de granito gris mara, con anafe y horno. Agua caliente por caldera propia. Living comedor y 2 dormitorios alfombrados y un dormitorio con piso de parquet. Todos los dormitorios con placares. Pintura nueva en paredes.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-alquila-departamento-de-4-ambientes-al-frente-54197906.html,2025-05-28 02:38:27.614383,13,ARS,800000,Flores,7692.307692307692,970000.0,Grande
1000000,250000.0,Granaderos 444,86.0,3,2.0,1.0,"Departamento moderno de 3 ambientes contrafrente con dependencia, cochera y baulera, cocina completa a gas con patio, balcón, baño completo y toilette. Edificio con amenities ( sum, parrilla y pileta) Departamento en primer piso, se entrega recien pintado. ( disponible para junio)",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-3-ambientes-con-cochera-y-baulera-56184964.html,2025-05-28 02:38:31.815682,13,ARS,1000000,Flores,11627.906976744185,1250000.0,Grande
315000,120000.0,Terrada 72,23.0,1,1.0,1.0,"Monoambiente Semi - Amoblado al frente c/balcón. Baulera. Amenities. Apto Prof. Equipado con cama rebatible, biblioteca, mesa y muebles de guardado. La cocina, completamente integrada, cuenta con mesada de granito, anafe eléctrico y espacio para lavarropas. Tiene balcón y una baulera privada en el mismo piso. Además, el baño completo es amplio y funcional. Edificio construido en 2022, con amenities que incluyen sum, solarium, parrilla. La ubicación, a pasos del subte A | San Pedrito y del tren F | Sarmiento en Estación Flores, y múltiples líneas de colectivos. Ideal vivienda como para uso profesional.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-1-ambiente-en-flores-con-baulera-53223266.html,2025-05-28 02:38:37.611671,13,ARS,315000,Flores,13695.652173913044,435000.0,Muy pequeño
650000,145000.0,Yerbal 2100,60.0,3,2.0,1.0,"Alquiler Dpto 3 Ambientes / Balcon a la Calle. Excelente Ubicación. Distribución: Posee Living - Comedor - Cocina Independiente - 1 Baño Completo - 2 Dormitorios C/U con Placard, Ventilador de Techo y Estufa. --Balcon al Frente hacia la calle Gavilán Todo Luz-- Servicios: Luz, Agua y Gas. Expensas Mensuales: $ 145. 000. **Ubicación: Se encuentra a 2 Cuadras de la Plaza San Jose de Flores y Tren Sarmiento ; 1 Cuadra de Zona Comercial Av. Rivadavia Altura 6700 ; Varios Medios de Transporte, a 2 Cuadras de Av. Boyaca y subte Linea ""A"" y a 15' Min del Obelisco. Requisitos: Ingresos Comprobables ( Recibos de Sueldo) + Seguro de Caución. *Visitas/Contacto Previo* Vía Whats App*. Esta Propiedad se ajusta a la ley 5859 art 4. Aviso Legal: Se deja constancia que las medidas, supercie, Mtrs2 del mismo son aproximadas y está sujeto a verificacion y/o ajuste de acuerdo a titulo de propiedad y reglamento.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-3-ambientes-c-balcon-a-mtrs-de-av-rivadavia-56276834.html,2025-05-28 02:38:41.255621,13,ARS,650000,Flores,10833.333333333334,795000.0,Mediano
490000,78000.0,Boyaca 300,35.0,1,1.0,1.0,"Ambiente amplio divisible con placard Cocina amplia con lavadero Baño completo Luminoso. Excelente ubicación cerca de subte, medios fe transporte y comercios Muy buen estado",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-1-ambiente-amplio-y-divisible-c-cocina-independiente-y-56013871.html,2025-05-28 02:39:49.194779,14,ARS,490000,Flores,14000.0,568000.0,Pequeño
800000,170000.0,Caracas 200,104.0,4,3.0,1.0,"Departamento de 4 ambientes muy luminoso, al frente, baño completo con vanitory de roble y mesada de marmol travertino, toillete de recepcion, ambos con revestimiento de venecita, grandes espejos. Cocina con lavadero integrado tambien en venecita con muebles de cocina de roble y mesada de granito gris mara, con anafe y horno. Agua caliente por caldera propia. Living comedor y 2 dormitorios alfombrados y un dormitorio con piso de parquet. Todos los dormitorios con placares. Pintura nueva en paredes.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-alquila-departamento-de-4-ambientes-al-frente-54197906.html,2025-05-28 02:39:53.645939,14,ARS,800000,Flores,7692.307692307692,970000.0,Grande
